pdb_filename	pae_filename	pos_covered	uniprot_id
AF-O95486-F1-model_v4.pdb.gz	AF-O95486-F1-predicted_aligned_error_v4.json	[1, 1093]	O95486
AF-P49069-F1-model_v4.pdb.gz	AF-P49069-F1-predicted_aligned_error_v4.json	[1, 296]	P49069
AF-Q7L014-F1-model_v4.pdb.gz	AF-Q7L014-F1-predicted_aligned_error_v4.json	[1, 1031]	Q7L014
AF-Q7Z6I8-F1-model_v4.pdb.gz	AF-Q7Z6I8-F1-predicted_aligned_error_v4.json	[1, 188]	Q7Z6I8
AF-Q96J42-F1-model_v4.pdb.gz	AF-Q96J42-F1-predicted_aligned_error_v4.json	[1, 360]	Q96J42
AF-Q9H0N5-F1-model_v4.pdb.gz	AF-Q9H0N5-F1-predicted_aligned_error_v4.json	[1, 130]	Q9H0N5
AF-Q86XQ3-F1-model_v4.pdb.gz	AF-Q86XQ3-F1-predicted_aligned_error_v4.json	[1, 398]	Q86XQ3
AF-P78337-F1-model_v4.pdb.gz	AF-P78337-F1-predicted_aligned_error_v4.json	[1, 314]	P78337
AF-Q8TF63-F1-model_v4.pdb.gz	AF-Q8TF63-F1-predicted_aligned_error_v4.json	[1, 244]	Q8TF63
AF-Q6ZNK6-F1-model_v4.pdb.gz	AF-Q6ZNK6-F1-predicted_aligned_error_v4.json	[1, 161]	Q6ZNK6
AF-Q92886-F1-model_v4.pdb.gz	AF-Q92886-F1-predicted_aligned_error_v4.json	[1, 237]	Q92886
AF-O95715-F1-model_v4.pdb.gz	AF-O95715-F1-predicted_aligned_error_v4.json	[1, 111]	O95715
AF-Q6ZT89-F1-model_v4.pdb.gz	AF-Q6ZT89-F1-predicted_aligned_error_v4.json	[1, 311]	Q6ZT89
AF-P15248-F1-model_v4.pdb.gz	AF-P15248-F1-predicted_aligned_error_v4.json	[1, 144]	P15248
AF-O14960-F1-model_v4.pdb.gz	AF-O14960-F1-predicted_aligned_error_v4.json	[1, 151]	O14960
AF-Q15582-F1-model_v4.pdb.gz	AF-Q15582-F1-predicted_aligned_error_v4.json	[1, 683]	Q15582
AF-Q99717-F1-model_v4.pdb.gz	AF-Q99717-F1-predicted_aligned_error_v4.json	[1, 465]	Q99717
AF-A0A1B0GUA5-F1-model_v4.pdb.gz	AF-A0A1B0GUA5-F1-predicted_aligned_error_v4.json	[1, 103]	A0A1B0GUA5
AF-Q9HCX4-F1-model_v4.pdb.gz	AF-Q9HCX4-F1-predicted_aligned_error_v4.json	[1, 862]	Q9HCX4
AF-Q8TE73-F1-model_v4.pdb.gz		[1, 1400]	Q8TE73
AF-Q8TE73-F2-model_v4.pdb.gz		[201, 1600]	Q8TE73
AF-Q8TE73-F3-model_v4.pdb.gz		[401, 1800]	Q8TE73
AF-Q8TE73-F4-model_v4.pdb.gz		[601, 2000]	Q8TE73
AF-Q8TE73-F5-model_v4.pdb.gz		[801, 2200]	Q8TE73
AF-Q8TE73-F6-model_v4.pdb.gz		[1001, 2400]	Q8TE73
AF-Q8TE73-F7-model_v4.pdb.gz		[1201, 2600]	Q8TE73
AF-Q8TE73-F8-model_v4.pdb.gz		[1401, 2800]	Q8TE73
AF-Q8TE73-F9-model_v4.pdb.gz		[1601, 3000]	Q8TE73
AF-Q8TE73-F10-model_v4.pdb.gz		[1801, 3200]	Q8TE73
AF-Q8TE73-F11-model_v4.pdb.gz		[2001, 3400]	Q8TE73
AF-Q8TE73-F12-model_v4.pdb.gz		[2201, 3600]	Q8TE73
AF-Q8TE73-F13-model_v4.pdb.gz		[2401, 3800]	Q8TE73
AF-Q8TE73-F14-model_v4.pdb.gz		[2601, 4000]	Q8TE73
AF-Q8TE73-F15-model_v4.pdb.gz		[2801, 4200]	Q8TE73
AF-Q8TE73-F16-model_v4.pdb.gz		[3001, 4400]	Q8TE73
AF-Q8TE73-F17-model_v4.pdb.gz		[3201, 4600]	Q8TE73
AF-Q8TE73-F18-model_v4.pdb.gz		[3401, 4624]	Q8TE73
AF-Q08629-F1-model_v4.pdb.gz	AF-Q08629-F1-predicted_aligned_error_v4.json	[1, 439]	Q08629
AF-Q9UH77-F1-model_v4.pdb.gz	AF-Q9UH77-F1-predicted_aligned_error_v4.json	[1, 587]	Q9UH77
AF-Q13151-F1-model_v4.pdb.gz	AF-Q13151-F1-predicted_aligned_error_v4.json	[1, 305]	Q13151
AF-Q9NZM6-F1-model_v4.pdb.gz	AF-Q9NZM6-F1-predicted_aligned_error_v4.json	[1, 624]	Q9NZM6
AF-Q9NYF5-F1-model_v4.pdb.gz	AF-Q9NYF5-F1-predicted_aligned_error_v4.json	[1, 915]	Q9NYF5
AF-Q9H1J5-F1-model_v4.pdb.gz	AF-Q9H1J5-F1-predicted_aligned_error_v4.json	[1, 351]	Q9H1J5
AF-P56597-F1-model_v4.pdb.gz	AF-P56597-F1-predicted_aligned_error_v4.json	[1, 212]	P56597
AF-Q9H0E9-F1-model_v4.pdb.gz	AF-Q9H0E9-F1-predicted_aligned_error_v4.json	[1, 1235]	Q9H0E9
AF-O95235-F1-model_v4.pdb.gz	AF-O95235-F1-predicted_aligned_error_v4.json	[1, 890]	O95235
AF-Q9UJX2-F1-model_v4.pdb.gz	AF-Q9UJX2-F1-predicted_aligned_error_v4.json	[1, 597]	Q9UJX2
AF-O60609-F1-model_v4.pdb.gz	AF-O60609-F1-predicted_aligned_error_v4.json	[1, 400]	O60609
AF-P30307-F1-model_v4.pdb.gz	AF-P30307-F1-predicted_aligned_error_v4.json	[1, 473]	P30307
AF-Q9NYF3-F1-model_v4.pdb.gz	AF-Q9NYF3-F1-predicted_aligned_error_v4.json	[1, 392]	Q9NYF3
AF-Q7LBC6-F1-model_v4.pdb.gz	AF-Q7LBC6-F1-predicted_aligned_error_v4.json	[1, 1761]	Q7LBC6
AF-Q9BRK0-F1-model_v4.pdb.gz	AF-Q9BRK0-F1-predicted_aligned_error_v4.json	[1, 252]	Q9BRK0
AF-P18146-F1-model_v4.pdb.gz	AF-P18146-F1-predicted_aligned_error_v4.json	[1, 543]	P18146
AF-P62495-F1-model_v4.pdb.gz	AF-P62495-F1-predicted_aligned_error_v4.json	[1, 437]	P62495
AF-P38646-F1-model_v4.pdb.gz	AF-P38646-F1-predicted_aligned_error_v4.json	[1, 679]	P38646
AF-P35221-F1-model_v4.pdb.gz	AF-P35221-F1-predicted_aligned_error_v4.json	[1, 906]	P35221
AF-O43300-F1-model_v4.pdb.gz	AF-O43300-F1-predicted_aligned_error_v4.json	[1, 516]	O43300
AF-Q9H173-F1-model_v4.pdb.gz	AF-Q9H173-F1-predicted_aligned_error_v4.json	[1, 461]	Q9H173
AF-P43243-F1-model_v4.pdb.gz	AF-P43243-F1-predicted_aligned_error_v4.json	[1, 847]	P43243
AF-Q9BPZ3-F1-model_v4.pdb.gz	AF-Q9BPZ3-F1-predicted_aligned_error_v4.json	[1, 127]	Q9BPZ3
AF-Q8WU39-F1-model_v4.pdb.gz	AF-Q8WU39-F1-predicted_aligned_error_v4.json	[1, 189]	Q8WU39
AF-E7EW31-F1-model_v4.pdb.gz	AF-E7EW31-F1-predicted_aligned_error_v4.json	[1, 1015]	E7EW31
AF-Q86W54-F1-model_v4.pdb.gz	AF-Q86W54-F1-predicted_aligned_error_v4.json	[1, 205]	Q86W54
AF-Q9H819-F1-model_v4.pdb.gz	AF-Q9H819-F1-predicted_aligned_error_v4.json	[1, 358]	Q9H819
AF-Q19T08-F1-model_v4.pdb.gz	AF-Q19T08-F1-predicted_aligned_error_v4.json	[1, 205]	Q19T08
AF-A0A1B0GW64-F1-model_v4.pdb.gz	AF-A0A1B0GW64-F1-predicted_aligned_error_v4.json	[1, 132]	A0A1B0GW64
AF-Q01959-F1-model_v4.pdb.gz	AF-Q01959-F1-predicted_aligned_error_v4.json	[1, 620]	Q01959
AF-Q86WV6-F1-model_v4.pdb.gz	AF-Q86WV6-F1-predicted_aligned_error_v4.json	[1, 379]	Q86WV6
AF-P62837-F1-model_v4.pdb.gz	AF-P62837-F1-predicted_aligned_error_v4.json	[1, 147]	P62837
AF-Q7LFL8-F1-model_v4.pdb.gz	AF-Q7LFL8-F1-predicted_aligned_error_v4.json	[1, 322]	Q7LFL8
AF-Q9BQI7-F1-model_v4.pdb.gz	AF-Q9BQI7-F1-predicted_aligned_error_v4.json	[1, 771]	Q9BQI7
AF-O14511-F1-model_v4.pdb.gz	AF-O14511-F1-predicted_aligned_error_v4.json	[1, 850]	O14511
AF-Q00577-F1-model_v4.pdb.gz	AF-Q00577-F1-predicted_aligned_error_v4.json	[1, 322]	Q00577
AF-A6NJ69-F1-model_v4.pdb.gz	AF-A6NJ69-F1-predicted_aligned_error_v4.json	[1, 53]	A6NJ69
AF-Q9H1C7-F1-model_v4.pdb.gz	AF-Q9H1C7-F1-predicted_aligned_error_v4.json	[1, 97]	Q9H1C7
AF-O60925-F1-model_v4.pdb.gz	AF-O60925-F1-predicted_aligned_error_v4.json	[1, 122]	O60925
AF-Q99075-F1-model_v4.pdb.gz	AF-Q99075-F1-predicted_aligned_error_v4.json	[1, 208]	Q99075
AF-Q96Q91-F1-model_v4.pdb.gz	AF-Q96Q91-F1-predicted_aligned_error_v4.json	[1, 983]	Q96Q91
AF-O60516-F1-model_v4.pdb.gz	AF-O60516-F1-predicted_aligned_error_v4.json	[1, 100]	O60516
AF-O95704-F1-model_v4.pdb.gz	AF-O95704-F1-predicted_aligned_error_v4.json	[1, 486]	O95704
AF-Q96G79-F1-model_v4.pdb.gz	AF-Q96G79-F1-predicted_aligned_error_v4.json	[1, 324]	Q96G79
AF-P08571-F1-model_v4.pdb.gz	AF-P08571-F1-predicted_aligned_error_v4.json	[1, 375]	P08571
AF-Q96DC7-F1-model_v4.pdb.gz	AF-Q96DC7-F1-predicted_aligned_error_v4.json	[1, 493]	Q96DC7
AF-O43678-F1-model_v4.pdb.gz	AF-O43678-F1-predicted_aligned_error_v4.json	[1, 99]	O43678
AF-Q13123-F1-model_v4.pdb.gz	AF-Q13123-F1-predicted_aligned_error_v4.json	[1, 557]	Q13123
AF-Q9H6Y2-F1-model_v4.pdb.gz	AF-Q9H6Y2-F1-predicted_aligned_error_v4.json	[1, 383]	Q9H6Y2
AF-Q8IYX4-F1-model_v4.pdb.gz	AF-Q8IYX4-F1-predicted_aligned_error_v4.json	[1, 353]	Q8IYX4
AF-P12081-F1-model_v4.pdb.gz	AF-P12081-F1-predicted_aligned_error_v4.json	[1, 509]	P12081
AF-P49590-F1-model_v4.pdb.gz	AF-P49590-F1-predicted_aligned_error_v4.json	[1, 506]	P49590
AF-Q96NC0-F1-model_v4.pdb.gz	AF-Q96NC0-F1-predicted_aligned_error_v4.json	[1, 199]	Q96NC0
AF-Q9Y5I3-F1-model_v4.pdb.gz	AF-Q9Y5I3-F1-predicted_aligned_error_v4.json	[1, 950]	Q9Y5I3
AF-Q9Y5H9-F1-model_v4.pdb.gz	AF-Q9Y5H9-F1-predicted_aligned_error_v4.json	[1, 948]	Q9Y5H9
AF-Q9Y5H8-F1-model_v4.pdb.gz	AF-Q9Y5H8-F1-predicted_aligned_error_v4.json	[1, 950]	Q9Y5H8
AF-Q9UN74-F1-model_v4.pdb.gz	AF-Q9UN74-F1-predicted_aligned_error_v4.json	[1, 947]	Q9UN74
AF-Q9Y5H7-F1-model_v4.pdb.gz	AF-Q9Y5H7-F1-predicted_aligned_error_v4.json	[1, 936]	Q9Y5H7
AF-Q9UN73-F1-model_v4.pdb.gz	AF-Q9UN73-F1-predicted_aligned_error_v4.json	[1, 950]	Q9UN73
AF-Q9UN72-F1-model_v4.pdb.gz	AF-Q9UN72-F1-predicted_aligned_error_v4.json	[1, 937]	Q9UN72
AF-Q9Y5H6-F1-model_v4.pdb.gz	AF-Q9Y5H6-F1-predicted_aligned_error_v4.json	[1, 950]	Q9Y5H6
AF-Q9Y5H5-F1-model_v4.pdb.gz	AF-Q9Y5H5-F1-predicted_aligned_error_v4.json	[1, 950]	Q9Y5H5
AF-Q9Y5I2-F1-model_v4.pdb.gz	AF-Q9Y5I2-F1-predicted_aligned_error_v4.json	[1, 948]	Q9Y5I2
AF-Q9Y5I1-F1-model_v4.pdb.gz	AF-Q9Y5I1-F1-predicted_aligned_error_v4.json	[1, 949]	Q9Y5I1
AF-Q9UN75-F1-model_v4.pdb.gz	AF-Q9UN75-F1-predicted_aligned_error_v4.json	[1, 941]	Q9UN75
AF-Q9Y5I0-F1-model_v4.pdb.gz	AF-Q9Y5I0-F1-predicted_aligned_error_v4.json	[1, 950]	Q9Y5I0
AF-Q9H158-F1-model_v4.pdb.gz	AF-Q9H158-F1-predicted_aligned_error_v4.json	[1, 963]	Q9H158
AF-Q9Y5I4-F1-model_v4.pdb.gz	AF-Q9Y5I4-F1-predicted_aligned_error_v4.json	[1, 1007]	Q9Y5I4
AF-Q9Y5F3-F1-model_v4.pdb.gz	AF-Q9Y5F3-F1-predicted_aligned_error_v4.json	[1, 818]	Q9Y5F3
AF-Q9Y5E7-F1-model_v4.pdb.gz	AF-Q9Y5E7-F1-predicted_aligned_error_v4.json	[1, 798]	Q9Y5E7
AF-Q9Y5E6-F1-model_v4.pdb.gz	AF-Q9Y5E6-F1-predicted_aligned_error_v4.json	[1, 796]	Q9Y5E6
AF-Q9Y5E5-F1-model_v4.pdb.gz	AF-Q9Y5E5-F1-predicted_aligned_error_v4.json	[1, 795]	Q9Y5E5
AF-Q9Y5E2-F1-model_v4.pdb.gz	AF-Q9Y5E2-F1-predicted_aligned_error_v4.json	[1, 793]	Q9Y5E2
AF-Q9UN66-F1-model_v4.pdb.gz	AF-Q9UN66-F1-predicted_aligned_error_v4.json	[1, 801]	Q9UN66
AF-Q9UN67-F1-model_v4.pdb.gz	AF-Q9UN67-F1-predicted_aligned_error_v4.json	[1, 800]	Q9UN67
AF-Q9Y5F2-F1-model_v4.pdb.gz	AF-Q9Y5F2-F1-predicted_aligned_error_v4.json	[1, 797]	Q9Y5F2
AF-Q9Y5F1-F1-model_v4.pdb.gz	AF-Q9Y5F1-F1-predicted_aligned_error_v4.json	[1, 795]	Q9Y5F1
AF-Q9Y5F0-F1-model_v4.pdb.gz	AF-Q9Y5F0-F1-predicted_aligned_error_v4.json	[1, 798]	Q9Y5F0
AF-Q9Y5E9-F1-model_v4.pdb.gz	AF-Q9Y5E9-F1-predicted_aligned_error_v4.json	[1, 798]	Q9Y5E9
AF-Q9Y5E8-F1-model_v4.pdb.gz	AF-Q9Y5E8-F1-predicted_aligned_error_v4.json	[1, 787]	Q9Y5E8
AF-Q9BXI2-F1-model_v4.pdb.gz	AF-Q9BXI2-F1-predicted_aligned_error_v4.json	[1, 301]	Q9BXI2
AF-Q15545-F1-model_v4.pdb.gz	AF-Q15545-F1-predicted_aligned_error_v4.json	[1, 349]	Q15545
AF-Q9Y5H4-F1-model_v4.pdb.gz	AF-Q9Y5H4-F1-predicted_aligned_error_v4.json	[1, 931]	Q9Y5H4
AF-Q9Y5H1-F1-model_v4.pdb.gz	AF-Q9Y5H1-F1-predicted_aligned_error_v4.json	[1, 932]	Q9Y5H1
AF-Q9Y5H0-F1-model_v4.pdb.gz	AF-Q9Y5H0-F1-predicted_aligned_error_v4.json	[1, 932]	Q9Y5H0
AF-Q9Y5G3-F1-model_v4.pdb.gz	AF-Q9Y5G3-F1-predicted_aligned_error_v4.json	[1, 927]	Q9Y5G3
AF-Q9Y5G9-F1-model_v4.pdb.gz	AF-Q9Y5G9-F1-predicted_aligned_error_v4.json	[1, 962]	Q9Y5G9
AF-Q9Y5G2-F1-model_v4.pdb.gz	AF-Q9Y5G2-F1-predicted_aligned_error_v4.json	[1, 931]	Q9Y5G2
AF-Q9Y5G8-F1-model_v4.pdb.gz	AF-Q9Y5G8-F1-predicted_aligned_error_v4.json	[1, 931]	Q9Y5G8
AF-Q9Y5G1-F1-model_v4.pdb.gz	AF-Q9Y5G1-F1-predicted_aligned_error_v4.json	[1, 929]	Q9Y5G1
AF-Q9Y5G7-F1-model_v4.pdb.gz	AF-Q9Y5G7-F1-predicted_aligned_error_v4.json	[1, 932]	Q9Y5G7
AF-Q9Y5G6-F1-model_v4.pdb.gz	AF-Q9Y5G6-F1-predicted_aligned_error_v4.json	[1, 932]	Q9Y5G6
AF-Q9UN71-F1-model_v4.pdb.gz	AF-Q9UN71-F1-predicted_aligned_error_v4.json	[1, 923]	Q9UN71
AF-Q9Y5G5-F1-model_v4.pdb.gz	AF-Q9Y5G5-F1-predicted_aligned_error_v4.json	[1, 932]	Q9Y5G5
AF-Q9Y5G0-F1-model_v4.pdb.gz	AF-Q9Y5G0-F1-predicted_aligned_error_v4.json	[1, 923]	Q9Y5G0
AF-Q9Y5G4-F1-model_v4.pdb.gz	AF-Q9Y5G4-F1-predicted_aligned_error_v4.json	[1, 932]	Q9Y5G4
AF-Q9Y5F9-F1-model_v4.pdb.gz	AF-Q9Y5F9-F1-predicted_aligned_error_v4.json	[1, 930]	Q9Y5F9
AF-Q9Y5H3-F1-model_v4.pdb.gz	AF-Q9Y5H3-F1-predicted_aligned_error_v4.json	[1, 936]	Q9Y5H3
AF-Q9Y5F8-F1-model_v4.pdb.gz	AF-Q9Y5F8-F1-predicted_aligned_error_v4.json	[1, 929]	Q9Y5F8
AF-Q9Y5H2-F1-model_v4.pdb.gz	AF-Q9Y5H2-F1-predicted_aligned_error_v4.json	[1, 935]	Q9Y5H2
AF-O60330-F1-model_v4.pdb.gz	AF-O60330-F1-predicted_aligned_error_v4.json	[1, 932]	O60330
AF-O75962-F1-model_v4.pdb.gz		[1, 1400]	O75962
AF-O75962-F2-model_v4.pdb.gz		[201, 1600]	O75962
AF-O75962-F3-model_v4.pdb.gz		[401, 1800]	O75962
AF-O75962-F4-model_v4.pdb.gz		[601, 2000]	O75962
AF-O75962-F5-model_v4.pdb.gz		[801, 2200]	O75962
AF-O75962-F6-model_v4.pdb.gz		[1001, 2400]	O75962
AF-O75962-F7-model_v4.pdb.gz		[1201, 2600]	O75962
AF-O75962-F8-model_v4.pdb.gz		[1401, 2800]	O75962
AF-O75962-F9-model_v4.pdb.gz		[1601, 3000]	O75962
AF-O75962-F10-model_v4.pdb.gz		[1801, 3097]	O75962
AF-Q9UN70-F1-model_v4.pdb.gz	AF-Q9UN70-F1-predicted_aligned_error_v4.json	[1, 934]	Q9UN70
AF-Q9Y5F7-F1-model_v4.pdb.gz	AF-Q9Y5F7-F1-predicted_aligned_error_v4.json	[1, 938]	Q9Y5F7
AF-Q9Y5F6-F1-model_v4.pdb.gz	AF-Q9Y5F6-F1-predicted_aligned_error_v4.json	[1, 944]	Q9Y5F6
AF-O60610-F1-model_v4.pdb.gz	AF-O60610-F1-predicted_aligned_error_v4.json	[1, 1272]	O60610
AF-O15379-F1-model_v4.pdb.gz	AF-O15379-F1-predicted_aligned_error_v4.json	[1, 428]	O15379
AF-Q8NC24-F1-model_v4.pdb.gz	AF-Q8NC24-F1-predicted_aligned_error_v4.json	[1, 303]	Q8NC24
AF-Q86WN1-F1-model_v4.pdb.gz	AF-Q86WN1-F1-predicted_aligned_error_v4.json	[1, 690]	Q86WN1
AF-Q8WWN8-F1-model_v4.pdb.gz	AF-Q8WWN8-F1-predicted_aligned_error_v4.json	[1, 1544]	Q8WWN8
AF-Q08174-F1-model_v4.pdb.gz	AF-Q08174-F1-predicted_aligned_error_v4.json	[1, 1060]	Q08174
AF-Q14154-F1-model_v4.pdb.gz	AF-Q14154-F1-predicted_aligned_error_v4.json	[1, 515]	Q14154
AF-Q9NPG4-F1-model_v4.pdb.gz	AF-Q9NPG4-F1-predicted_aligned_error_v4.json	[1, 1184]	Q9NPG4
AF-Q9UBS8-F1-model_v4.pdb.gz	AF-Q9UBS8-F1-predicted_aligned_error_v4.json	[1, 474]	Q9UBS8
AF-P46926-F1-model_v4.pdb.gz	AF-P46926-F1-predicted_aligned_error_v4.json	[1, 289]	P46926
AF-Q9BT67-F1-model_v4.pdb.gz	AF-Q9BT67-F1-predicted_aligned_error_v4.json	[1, 221]	Q9BT67
AF-Q9C004-F1-model_v4.pdb.gz	AF-Q9C004-F1-predicted_aligned_error_v4.json	[1, 299]	Q9C004
AF-P05230-F1-model_v4.pdb.gz	AF-P05230-F1-predicted_aligned_error_v4.json	[1, 155]	P05230
AF-Q9UNA1-F1-model_v4.pdb.gz	AF-Q9UNA1-F1-predicted_aligned_error_v4.json	[1, 814]	Q9UNA1
AF-P04150-F1-model_v4.pdb.gz	AF-P04150-F1-predicted_aligned_error_v4.json	[1, 777]	P04150
AF-O97980-F1-model_v4.pdb.gz	AF-O97980-F1-predicted_aligned_error_v4.json	[1, 41]	O97980
AF-Q969M3-F1-model_v4.pdb.gz	AF-Q969M3-F1-predicted_aligned_error_v4.json	[1, 257]	Q969M3
AF-Q68DU8-F1-model_v4.pdb.gz	AF-Q68DU8-F1-predicted_aligned_error_v4.json	[1, 428]	Q68DU8
AF-Q8N945-F1-model_v4.pdb.gz	AF-Q8N945-F1-predicted_aligned_error_v4.json	[1, 189]	Q8N945
AF-Q9NUU6-F1-model_v4.pdb.gz	AF-Q9NUU6-F1-predicted_aligned_error_v4.json	[1, 356]	Q9NUU6
AF-A6NFK2-F1-model_v4.pdb.gz	AF-A6NFK2-F1-predicted_aligned_error_v4.json	[1, 248]	A6NFK2
AF-Q8TEC5-F1-model_v4.pdb.gz	AF-Q8TEC5-F1-predicted_aligned_error_v4.json	[1, 729]	Q8TEC5
AF-A1L4L8-F1-model_v4.pdb.gz	AF-A1L4L8-F1-predicted_aligned_error_v4.json	[1, 177]	A1L4L8
AF-Q9P2J5-F1-model_v4.pdb.gz	AF-Q9P2J5-F1-predicted_aligned_error_v4.json	[1, 1176]	Q9P2J5
AF-Q9P2N5-F1-model_v4.pdb.gz	AF-Q9P2N5-F1-predicted_aligned_error_v4.json	[1, 1060]	Q9P2N5
AF-Q15319-F1-model_v4.pdb.gz	AF-Q15319-F1-predicted_aligned_error_v4.json	[1, 338]	Q15319
AF-Q8NF37-F1-model_v4.pdb.gz	AF-Q8NF37-F1-predicted_aligned_error_v4.json	[1, 534]	Q8NF37
AF-O14776-F1-model_v4.pdb.gz	AF-O14776-F1-predicted_aligned_error_v4.json	[1, 1098]	O14776
AF-Q8TDV0-F1-model_v4.pdb.gz	AF-Q8TDV0-F1-predicted_aligned_error_v4.json	[1, 419]	Q8TDV0
AF-Q00005-F1-model_v4.pdb.gz	AF-Q00005-F1-predicted_aligned_error_v4.json	[1, 443]	Q00005
AF-Q96BN8-F1-model_v4.pdb.gz	AF-Q96BN8-F1-predicted_aligned_error_v4.json	[1, 352]	Q96BN8
AF-Q9HCJ1-F1-model_v4.pdb.gz	AF-Q9HCJ1-F1-predicted_aligned_error_v4.json	[1, 492]	Q9HCJ1
AF-Q8WU08-F1-model_v4.pdb.gz	AF-Q8WU08-F1-predicted_aligned_error_v4.json	[1, 396]	Q8WU08
AF-Q14195-F1-model_v4.pdb.gz	AF-Q14195-F1-predicted_aligned_error_v4.json	[1, 570]	Q14195
AF-Q96AA8-F1-model_v4.pdb.gz	AF-Q96AA8-F1-predicted_aligned_error_v4.json	[1, 810]	Q96AA8
AF-P00995-F1-model_v4.pdb.gz	AF-P00995-F1-predicted_aligned_error_v4.json	[1, 79]	P00995
AF-Q96PL1-F1-model_v4.pdb.gz	AF-Q96PL1-F1-predicted_aligned_error_v4.json	[1, 93]	Q96PL1
AF-Q6UWT4-F1-model_v4.pdb.gz	AF-Q6UWT4-F1-predicted_aligned_error_v4.json	[1, 87]	Q6UWT4
AF-Q9NQ38-F1-model_v4.pdb.gz	AF-Q9NQ38-F1-predicted_aligned_error_v4.json	[1, 1064]	Q9NQ38
AF-Q6IE38-F1-model_v4.pdb.gz	AF-Q6IE38-F1-predicted_aligned_error_v4.json	[1, 97]	Q6IE38
AF-Q6UWN8-F1-model_v4.pdb.gz	AF-Q6UWN8-F1-predicted_aligned_error_v4.json	[1, 80]	Q6UWN8
AF-A0A1B0GUY1-F1-model_v4.pdb.gz	AF-A0A1B0GUY1-F1-predicted_aligned_error_v4.json	[1, 285]	A0A1B0GUY1
AF-Q1W4C9-F1-model_v4.pdb.gz	AF-Q1W4C9-F1-predicted_aligned_error_v4.json	[1, 94]	Q1W4C9
AF-P58062-F1-model_v4.pdb.gz	AF-P58062-F1-predicted_aligned_error_v4.json	[1, 85]	P58062
AF-Q5DT21-F1-model_v4.pdb.gz	AF-Q5DT21-F1-predicted_aligned_error_v4.json	[1, 86]	Q5DT21
AF-Q6PIJ6-F1-model_v4.pdb.gz	AF-Q6PIJ6-F1-predicted_aligned_error_v4.json	[1, 1188]	Q6PIJ6
AF-Q13639-F1-model_v4.pdb.gz	AF-Q13639-F1-predicted_aligned_error_v4.json	[1, 388]	Q13639
AF-P07550-F1-model_v4.pdb.gz	AF-P07550-F1-predicted_aligned_error_v4.json	[1, 413]	P07550
AF-Q8TF17-F1-model_v4.pdb.gz	AF-Q8TF17-F1-predicted_aligned_error_v4.json	[1, 1288]	Q8TF17
AF-O94929-F1-model_v4.pdb.gz	AF-O94929-F1-predicted_aligned_error_v4.json	[1, 683]	O94929
AF-Q8TED9-F1-model_v4.pdb.gz	AF-Q8TED9-F1-predicted_aligned_error_v4.json	[1, 768]	Q8TED9
AF-Q8TAA5-F1-model_v4.pdb.gz	AF-Q8TAA5-F1-predicted_aligned_error_v4.json	[1, 225]	Q8TAA5
AF-Q8NBM8-F1-model_v4.pdb.gz	AF-Q8NBM8-F1-predicted_aligned_error_v4.json	[1, 494]	Q8NBM8
AF-Q9UHF5-F1-model_v4.pdb.gz	AF-Q9UHF5-F1-predicted_aligned_error_v4.json	[1, 180]	Q9UHF5
AF-P48729-F1-model_v4.pdb.gz	AF-P48729-F1-predicted_aligned_error_v4.json	[1, 337]	P48729
AF-A1IGU5-F1-model_v4.pdb.gz	AF-A1IGU5-F1-predicted_aligned_error_v4.json	[1, 675]	A1IGU5
AF-Q86YN6-F1-model_v4.pdb.gz	AF-Q86YN6-F1-predicted_aligned_error_v4.json	[1, 1023]	Q86YN6
AF-P16499-F1-model_v4.pdb.gz	AF-P16499-F1-predicted_aligned_error_v4.json	[1, 860]	P16499
AF-P50443-F1-model_v4.pdb.gz	AF-P50443-F1-predicted_aligned_error_v4.json	[1, 739]	P50443
AF-Q17RP2-F1-model_v4.pdb.gz	AF-Q17RP2-F1-predicted_aligned_error_v4.json	[1, 521]	Q17RP2
AF-P07333-F1-model_v4.pdb.gz	AF-P07333-F1-predicted_aligned_error_v4.json	[1, 972]	P07333
AF-P09619-F1-model_v4.pdb.gz	AF-P09619-F1-predicted_aligned_error_v4.json	[1, 1106]	P09619
AF-P47902-F1-model_v4.pdb.gz	AF-P47902-F1-predicted_aligned_error_v4.json	[1, 265]	P47902
AF-Q99884-F1-model_v4.pdb.gz	AF-Q99884-F1-predicted_aligned_error_v4.json	[1, 636]	Q99884
AF-Q9UQM7-F1-model_v4.pdb.gz	AF-Q9UQM7-F1-predicted_aligned_error_v4.json	[1, 478]	Q9UQM7
AF-Q5FYB1-F1-model_v4.pdb.gz	AF-Q5FYB1-F1-predicted_aligned_error_v4.json	[1, 569]	Q5FYB1
AF-Q13428-F1-model_v4.pdb.gz	AF-Q13428-F1-predicted_aligned_error_v4.json	[1, 1488]	Q13428
AF-P04233-F1-model_v4.pdb.gz	AF-P04233-F1-predicted_aligned_error_v4.json	[1, 296]	P04233
AF-P62263-F1-model_v4.pdb.gz	AF-P62263-F1-predicted_aligned_error_v4.json	[1, 151]	P62263
AF-P52848-F1-model_v4.pdb.gz	AF-P52848-F1-predicted_aligned_error_v4.json	[1, 882]	P52848
AF-Q8N3V7-F1-model_v4.pdb.gz	AF-Q8N3V7-F1-predicted_aligned_error_v4.json	[1, 929]	Q8N3V7
